ACCEPT_SESSION_ARBC,ACK_TAKEOVER_HRBC,APPLY_SUPERVISION_EVC,COORDINATE_MA_HRBC,DISPLAY_UPDATE_DMI,EMERGENCY_BRAKE_EVC,EVALUATE_FRONT_EVC,EVALUATE_REAR_EVC,EVALUATE_SESSION_REQ_ARBC,FORWARD_ANNOUNCEMENT_TO_ARBC_HRBC,PROCESS_COORDINATION_ARBC,PROCESS_MA_EVC,REJECT_SESSION_ARBC,REQ_SESSION_ARBC_RTM,RX_ARBC_GRANT_SUPERVISION_RTM,RX_HRBC_TERMINATION_ORDER_RTM,RX_HRBC_TRANSITION_ORDER_RTM,RX_POS_REPORT_ARBC,RX_POS_REPORT_HRBC,SESSION_ESTABLISHED_ARBC_RTM,SESSION_REJECTED_ARBC_RTM,TERMINATE_SESSION_HRBC_RTM,TX_GRANT_SUPERVISION_ARBC,TX_POS_REPORT_RTM,TX_TERMINATION_ORDER_HRBC,TX_TRANSITION_ORDER_HRBC,Fitness,Component
1,0,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,4,0,0,0,1,3,0,0,0,0.6666650793688587,ARBC
1,1,1,2,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0.531248339848938,ARBC
3,0,0,0,1,0,0,1,1,0,3,0,0,0,0,1,0,3,1,0,0,1,5,1,1,0,0.4761893424063276,ARBC
2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4,1,0,0,1,2,1,1,0,0.59459298758652,ARBC
1,1,0,2,0,0,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0.5937481445370483,ARBC
1,0,0,2,1,0,0,1,1,0,0,0,1,0,0,1,0,4,1,0,0,1,3,1,1,0,0.48648517166169825,ARBC
0,0,0,2,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.47058546714431093,ARBC
3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,3,0,0,0,1,5,0,0,0,0.6382965142627356,ARBC
1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.6818150826587153,ARBC
1,1,1,2,0,0,0,0,3,1,0,0,0,0,1,1,0,1,0,0,0,1,4,0,1,0,0.5135121256429036,ARBC
3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,2,1,0,0,1,1,0,1,0,0.648646895548931,ARBC
1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0.7441843158504282,ARBC
1,0,0,0,2,1,0,0,1,0,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0.2352927335721554,ARBC
1,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,3,0,0,0,0.7272710743839219,ARBC
1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,4,1,0,0,1,3,1,1,0,0.5405390796241092,ARBC
1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0.703701097403343,ARBC
0,0,0,0,2,1,0,0,1,0,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0.35293910035823317,ARBC
2,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.6363607438148009,ARBC
1,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0.7441843158504282,ARBC
0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.7272694215026295,ARBC
4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.8043460775085272,ARBC
1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0.6296272976766752,ARBC
0,0,3,0,1,0,2,1,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.6190461451282259,EVC
0,0,1,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6363607438148009,EVC
0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7272694215026295,EVC
0,0,3,0,0,1,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.7142840136094915,EVC
0,0,3,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0.6216199415677255,EVC
0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7272694215026295,EVC
0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.703701097403343,EVC
0,0,4,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7619029478501241,EVC
0,0,0,0,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5882318339303887,EVC
1,0,1,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6363607438148009,EVC
0,0,2,0,1,0,2,1,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.648646895548931,EVC
0,0,3,0,0,1,2,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.648646895548931,EVC
0,0,3,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8095218820907569,EVC
0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.703701097403343,EVC
0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8695633270362456,EVC
0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,2,0,1,1,0,1,0,0.6562479492251587,EVC
0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5882318339303887,EVC
0,0,3,0,2,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7659558171152827,EVC
0,0,2,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.6562479492251587,EVC
0,0,0,0,2,2,0,0,1,0,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0.35293910035823317,EVC
0,0,3,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833331597225839,EVC
0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5882318339303887,EVC
