ACCEPT_SESSION_ARBC,ACK_TAKEOVER_HRBC,APPLY_SUPERVISION_EVC,COORDINATE_MA_HRBC,DISPLAY_UPDATE_DMI,EMERGENCY_BRAKE_EVC,EVALUATE_FRONT_EVC,EVALUATE_REAR_EVC,EVALUATE_SESSION_REQ_ARBC,FORWARD_ANNOUNCEMENT_TO_ARBC_HRBC,PROCESS_COORDINATION_ARBC,PROCESS_MA_EVC,REJECT_SESSION_ARBC,REQ_SESSION_ARBC_RTM,RX_ARBC_GRANT_SUPERVISION_RTM,RX_HRBC_TERMINATION_ORDER_RTM,RX_HRBC_TRANSITION_ORDER_RTM,RX_POS_REPORT_ARBC,RX_POS_REPORT_HRBC,SESSION_ESTABLISHED_ARBC_RTM,SESSION_REJECTED_ARBC_RTM,TERMINATE_SESSION_HRBC_RTM,TX_GRANT_SUPERVISION_ARBC,TX_POS_REPORT_RTM,TX_TERMINATION_ORDER_HRBC,TX_TRANSITION_ORDER_HRBC,Fitness,Component
2,0,1,2,0,0,0,0,1,0,0,0,1,0,1,0,0,2,1,0,0,0,0,1,0,0,0.666651851934156,ARBC
0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0.4999937500781241,ARBC
1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0.8048668055277779,ARBC
1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.4999937500781241,ARBC
3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0.749987500069444,ARBC
0,0,0,0,1,1,0,0,1,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0.4999937500781241,ARBC
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9130311910331215,ARBC
1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,1,0,0,0,1,1,0,0,0.7222070988494509,ARBC
4,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,5,1,0,0,0,2,1,0,0,0.609745806118019,ARBC
2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0.6774053070625351,ARBC
2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.6666555556613747,ARBC
2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.7307559172621749,ARBC
1,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.6774085328481751,ARBC
1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0.7096663892491016,ARBC
3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,0,0,0,2,0,0,0,0.7391163516680362,ARBC
3,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0.7550907955477733,ARBC
2,0,1,0,0,0,0,0,3,0,1,0,1,0,1,0,0,5,0,0,0,0,2,0,0,0,0.6521623819026874,ARBC
3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7307559172621749,ARBC
2,0,1,0,0,0,0,0,3,0,5,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0.6521623819026874,ARBC
1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.6666603175207855,ARBC
1,0,0,2,0,0,0,1,4,0,0,0,0,0,0,0,0,5,1,0,0,0,1,1,0,0,0.609745806118019,ARBC
2,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,4,0,0,0,0.6956404537371577,ARBC
3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,5,1,0,0,0,1,1,0,0,0.6585260559704587,ARBC
2,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5714231293035305,ARBC
2,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5714231293035305,ARBC
1,1,0,0,0,0,0,0,3,1,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.6388797840011999,ARBC
2,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,0,0,0,0,2,0,0,0,0.7380845805496165,ARBC
